article_factor,article_id,article,authors,published_journal,NOTES__RHS_VARIABLES__ETC_
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (2,1): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (2,2): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (2,3): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (2,4): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (2,5): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (2,6): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (3,1): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (3,2): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (3,3): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (3,4): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (3,5): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (3,6): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (4,1): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (4,2): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (4,3): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (4,4): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (4,5): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (4,6): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (5,1)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (5,2)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (5,3)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (5,4)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (5,5)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (5,6)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (6,1)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (6,2)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (6,3)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (6,4)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (6,5)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (6,6)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (7,1)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (7,2)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (7,3)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (7,4)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (7,5)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (7,6)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (8,1)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (8,2)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (8,3)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (8,4)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (8,5)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 3 (8,6)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (1,1)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (1,2)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (1,3)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (1,4)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (1,5)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (1,6)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (2,1)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (2,2)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (2,3)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (2,4)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (2,5)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (2,6)"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (3,1): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (3,2): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (3,3): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (3,4): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (3,5): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (3,6): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (4,1): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (4,2): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (4,3): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (4,4): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (4,5): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (4,6): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (5,1): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (5,2): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (5,3): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (5,4): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (5,5): IDing factor models as QEs"
36,Totty (2014),Effect of Minimum Wages on Employment - a Factor model approach JULY,Totty,"Institute for Research on Labor and Employment, Working Paper Series","Table 4 (5,6): IDing factor models as QEs"
37,Neumark et al. (2014b), More on Recent Evidence on the Effects of Minimum Wages in the United States ,"Neumark, Salas & Wascher",NBER working paper,"Table 4 (1,1)"
37,Neumark et al. (2014b), More on Recent Evidence on the Effects of Minimum Wages in the United States ,"Neumark, Salas & Wascher",NBER working paper,"Table 4 (2,1)"
37,Neumark et al. (2014b), More on Recent Evidence on the Effects of Minimum Wages in the United States ,"Neumark, Salas & Wascher",NBER working paper,"Table 4 (3,1)"
37,Neumark et al. (2014b), More on Recent Evidence on the Effects of Minimum Wages in the United States ,"Neumark, Salas & Wascher",NBER working paper,"Table 4 (4,1)"
37,Neumark et al. (2014b), More on Recent Evidence on the Effects of Minimum Wages in the United States ,"Neumark, Salas & Wascher",NBER working paper,"Table 4 (4,3)"
37,Neumark et al. (2014b), More on Recent Evidence on the Effects of Minimum Wages in the United States ,"Neumark, Salas & Wascher",NBER working paper,"Table 5 (1,4)"
37,Neumark et al. (2014b), More on Recent Evidence on the Effects of Minimum Wages in the United States ,"Neumark, Salas & Wascher",NBER working paper,"Table 5 (1,5)"
37,Neumark et al. (2014b), More on Recent Evidence on the Effects of Minimum Wages in the United States ,"Neumark, Salas & Wascher",NBER working paper,"Table 5 (1,6)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table 4 (5,1)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table 4 (5,2)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table 4 (5,3)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table 4 (5,4)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table 4 (5,5)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table 4 (5,6)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table 4 (5,7)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table A2 (Sum, column 3)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table A3 (Sum, column 3)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table A4 (Sum, column 3)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table A5 (Sum, column 3)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table A6, Panel A (Sum, Column 2)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table A6, Panel A (Sum, Column 3)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table A6, Panel A (Sum, Column 4)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table A6, Panel A (Sum, Column 5)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table A6, Panel A (Sum, Column 6)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table A6, Panel A (Sum, Column 7)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table A6, Panel B (Sum, Column 2)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table A6, Panel B (Sum, Column 3)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table A6, Panel B (Sum, Column 4)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table A6, Panel B (Sum, Column 5)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table A6, Panel B (Sum, Column 6)"
38,Meer and West (2015),Effects of the Minimum Wage on Employment Dynamics,Meer and West,Journal of Human Resources,"Table A6, Panel B (Sum, Column 7)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,Table 4 (Employment)
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 5 (2,2) - No State Cycles"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 5 (3,2) - No Cycles/Rec."
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 5 (4,2) - No Cyc/Rec/RegxP"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 5 (5,2) - Saturated"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 5 (6,2) - Lagged MW"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 5 (7,2) - County-Level"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 5 (8,2) - Country 2-stage"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 5 (9,2) - Benchmark-2000+"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (1,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (2,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (3,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (4,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (5,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (6,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (7,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (8,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (9,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (10,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (1,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (2,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (3,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (4,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (5,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (6,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (7,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (8,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (9,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (10,2)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (1,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (2,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (3,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (4,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (5,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (6,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (7,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (8,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (9,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (10,3)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (1,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (2,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (3,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (4,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (5,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (6,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (7,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (8,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (9,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (10,4)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (1,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (2,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (3,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (4,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (5,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (6,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (7,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (8,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (9,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 6 (10,5)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (1,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (2,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (3,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (4,1)"
39,Gittings and Schmutte (2015),"Getting Handcuffs on an Octopus: Minimum Wages, Employment, and Turnover WP",Gittings & Schmutte,Industrial and Labor Relations Review,"Table 7 (5,1)"
